0.628303	139.004313	100	2c13b0a7d574623e8ffa9560e0	89
0.028065	1.623105	100	0822c9dff9148d209ab200cae0	90
0.016841	35.933400	100	009ef96711dfbee0513a90a090	90
0.028751	3.427071	100	2bfcf170f18f47108305a86a90	90
0.094956	10.131736	100	0715dde195e109487316f371df	90
0.493779	6.796774	100	2410f90c3c1ad303184fcf7bf5	90
0.017268	13.920666	100	3d4403a2e9f179119ab1d510b0	90
0.412489	4.943232	21	184af6a375706e604132428008	90
0.259200	3.445229	21	3a96bf992f7527f42eb3dab5ef	90
0.403152	166.505854	100	3515080e9f1f901ded2c222408	90
0.067918	3.223750	100	2f52d5ea152c8c90c2268d8660	90
0.566491	55.575340	100	31445202992e8424e138e10428	90
0.036079	4.830486	100	1125390c5add882663707cbf2f	90
0.441101	27.743606	100	0781dacd5bd3d20501ce483466	90
0.019081	1.011853	21	1733981849c04af6ae996424e0	90
0.111344	6.414511	100	022478c58a1fbb91f2022bf36f	90
0.542530	1497.588723	100	1ff2bc7cc13d268fd438c5d6f4	90
0.568961	49.817458	100	1cefed47ef30e2abc2fab59c8f	90
0.075232	3.633492	100	2f6ad89296f7e1e79ee4eff181	90
0.023706	42.207053	100	305cb6ddda2c4e21184b802670	90
0.310714	11.351812	100	0c83820e0060061941946a68f0	90
0.488649	38.068231	100	1384bbf3f0da584d09c2c88088	90
0.043027	2.108518	100	0045c6f8269fa82435cf56ecff	90
0.269349	6.207100	100	37fa0df5c75f284a7216801b2b	90
0.097800	6.648510	100	06273cd54233f548a66e4bc060	90
0.150657	5.906458	100	131a8d7c583c89551ccd48c1dc	90
0.000000	NaN	100	3bfefd222c3875a02d732e6fd0	90
0.000819	8.511754	100	3b9629635edae6b69e815a5e02	90
0.638482	126.255948	100	2c13b0a7d574623e8ffa9560e0	90
0.745656	53.280956	100	1cde2410a7da1cdd2db0b6a937	90
0.029010	8.304861	100	2bfcf170f18f47108305a86a90	91
0.026264	1.735080	100	0822c9dff9148d209ab200cae0	91
0.007040	1.836861	100	3d4403a2e9f179119ab1d510b0	91
0.084297	6.381243	100	0715dde195e109487316f371df	91
0.478877	6.528761	100	2410f90c3c1ad303184fcf7bf5	91
0.017592	671.687105	100	009ef96711dfbee0513a90a090	91
0.400131	25.318695	100	3515080e9f1f901ded2c222408	91
0.573825	58.623714	100	31445202992e8424e138e10428	91
0.415071	97.342916	100	0781dacd5bd3d20501ce483466	91
0.036961	5.311876	100	1125390c5add882663707cbf2f	91
0.066557	2.555006	100	2f52d5ea152c8c90c2268d8660	91
0.298400	392.205468	100	184af6a375706e604132428008	91
0.018880	1.011029	21	1733981849c04af6ae996424e0	91
0.266170	3.935170	21	3a96bf992f7527f42eb3dab5ef	91
0.567434	586.221148	100	1cefed47ef30e2abc2fab59c8f	91
0.555069	60.097657	100	1ff2bc7cc13d268fd438c5d6f4	91
0.063743	2.501507	100	2f6ad89296f7e1e79ee4eff181	91
0.019901	64.865410	100	305cb6ddda2c4e21184b802670	91
0.310628	23.220630	100	0c83820e0060061941946a68f0	91
0.108854	13.775807	100	022478c58a1fbb91f2022bf36f	91
0.479183	30.965760	100	1384bbf3f0da584d09c2c88088	91
0.055067	2.389288	100	0045c6f8269fa82435cf56ecff	91
0.103461	9.871025	100	06273cd54233f548a66e4bc060	91
0.273318	6.507848	100	37fa0df5c75f284a7216801b2b	91
0.131411	4.754707	100	131a8d7c583c89551ccd48c1dc	91
0.000000	NaN	100	3bfefd222c3875a02d732e6fd0	91
0.000425	9.019102	100	3b9629635edae6b69e815a5e02	91
0.741712	47.113558	100	1cde2410a7da1cdd2db0b6a937	91
0.635363	200.594315	100	2c13b0a7d574623e8ffa9560e0	91
0.024593	1.689671	100	0822c9dff9148d209ab200cae0	92
0.016686	18.137928	100	009ef96711dfbee0513a90a090	92
0.497552	7.984436	100	2410f90c3c1ad303184fcf7bf5	92
0.011622	3.366697	100	3d4403a2e9f179119ab1d510b0	92
0.038335	3.600590	100	2bfcf170f18f47108305a86a90	92
0.095495	6.165200	100	0715dde195e109487316f371df	92
0.398762	25.749447	100	3515080e9f1f901ded2c222408	92
0.033203	4.247359	100	1125390c5add882663707cbf2f	92
0.304464	157.160096	100	184af6a375706e604132428008	92
0.421494	21.410264	100	0781dacd5bd3d20501ce483466	92
0.074343	2.764125	100	2f52d5ea152c8c90c2268d8660	92
0.561749	78.080608	100	31445202992e8424e138e10428	92
0.025171	1.021226	21	1733981849c04af6ae996424e0	92
0.262308	3.438050	21	3a96bf992f7527f42eb3dab5ef	92
0.551974	182.618134	100	1ff2bc7cc13d268fd438c5d6f4	92
0.025503	146.402528	100	305cb6ddda2c4e21184b802670	92
0.070458	3.889798	100	2f6ad89296f7e1e79ee4eff181	92
0.561239	54.653368	100	1cefed47ef30e2abc2fab59c8f	92
0.320423	11.705162	100	0c83820e0060061941946a68f0	92
0.113332	6.491073	100	022478c58a1fbb91f2022bf36f	92
0.489231	202.888868	100	1384bbf3f0da584d09c2c88088	92
0.100684	9.184937	100	06273cd54233f548a66e4bc060	92
0.041229	2.052325	100	0045c6f8269fa82435cf56ecff	92
0.259668	7.170513	100	37fa0df5c75f284a7216801b2b	92
0.148835	7.721312	100	131a8d7c583c89551ccd48c1dc	92
0.000000	NaN	100	3bfefd222c3875a02d732e6fd0	92
0.001262	78.561368	100	3b9629635edae6b69e815a5e02	92
0.630404	36.659260	100	2c13b0a7d574623e8ffa9560e0	92
0.743726	61.538878	100	1cde2410a7da1cdd2db0b6a937	92
0.019018	5.469790	100	3d4403a2e9f179119ab1d510b0	93
0.017780	38.330137	100	009ef96711dfbee0513a90a090	93
0.494853	6.560702	100	2410f90c3c1ad303184fcf7bf5	93
0.028027	1.920026	100	0822c9dff9148d209ab200cae0	93
0.029517	5.910099	100	2bfcf170f18f47108305a86a90	93
0.101886	5.779450	100	0715dde195e109487316f371df	93
0.407850	13.725047	100	0781dacd5bd3d20501ce483466	93
0.297917	13.999043	100	184af6a375706e604132428008	93
0.411332	92.537559	100	3515080e9f1f901ded2c222408	93
0.066082	4.482332	100	2f52d5ea152c8c90c2268d8660	93
0.571495	40.592256	100	31445202992e8424e138e10428	93
0.036614	5.155159	100	1125390c5add882663707cbf2f	93
0.263292	4.045437	21	3a96bf992f7527f42eb3dab5ef	93
0.024759	1.014409	21	1733981849c04af6ae996424e0	93
0.024087	21.727362	100	305cb6ddda2c4e21184b802670	93
0.555677	21.964455	100	1ff2bc7cc13d268fd438c5d6f4	93
0.072988	3.519348	100	2f6ad89296f7e1e79ee4eff181	93
0.567329	245.352048	100	1cefed47ef30e2abc2fab59c8f	93
0.108831	7.045056	100	022478c58a1fbb91f2022bf36f	93
0.328927	15.432008	100	0c83820e0060061941946a68f0	93
0.102911	6.204173	100	06273cd54233f548a66e4bc060	93
0.478322	34.167161	100	1384bbf3f0da584d09c2c88088	93
0.280373	7.906508	100	37fa0df5c75f284a7216801b2b	93
0.050640	2.107001	100	0045c6f8269fa82435cf56ecff	93
0.133617	8.422721	100	131a8d7c583c89551ccd48c1dc	93
0.000000	NaN	100	3bfefd222c3875a02d732e6fd0	93
0.000442	Inf	100	3b9629635edae6b69e815a5e02	93
0.637023	486.904716	100	2c13b0a7d574623e8ffa9560e0	93
0.744890	657.917779	100	1cde2410a7da1cdd2db0b6a937	93
0.032074	5.617284	100	2bfcf170f18f47108305a86a90	94
0.022839	1.414476	100	0822c9dff9148d209ab200cae0	94
0.016194	5.844453	100	3d4403a2e9f179119ab1d510b0	94
0.083456	5.851127	100	0715dde195e109487316f371df	94
0.461264	6.323637	100	2410f90c3c1ad303184fcf7bf5	94
0.017804	72.568588	100	009ef96711dfbee0513a90a090	94
0.574233	63.111945	100	31445202992e8424e138e10428	94
0.402715	117.488415	100	3515080e9f1f901ded2c222408	94
0.412642	44.085008	100	0781dacd5bd3d20501ce483466	94
0.072402	2.518769	100	2f52d5ea152c8c90c2268d8660	94
0.037378	5.832378	100	1125390c5add882663707cbf2f	94
0.290089	19.635584	100	184af6a375706e604132428008	94
0.018863	1.013940	21	1733981849c04af6ae996424e0	94
0.265124	3.504657	21	3a96bf992f7527f42eb3dab5ef	94
0.548598	177.988130	100	1ff2bc7cc13d268fd438c5d6f4	94
0.024059	29.694384	100	305cb6ddda2c4e21184b802670	94
0.564415	63.495953	100	1cefed47ef30e2abc2fab59c8f	94
0.059255	3.781215	100	2f6ad89296f7e1e79ee4eff181	94
0.326181	9.285243	100	0c83820e0060061941946a68f0	94
0.099534	7.493466	100	022478c58a1fbb91f2022bf36f	94
0.485335	41.311772	100	1384bbf3f0da584d09c2c88088	94
0.102208	7.605703	100	06273cd54233f548a66e4bc060	94
0.042134	2.401653	100	0045c6f8269fa82435cf56ecff	94
0.295245	8.460305	100	37fa0df5c75f284a7216801b2b	94
0.135751	5.451086	100	131a8d7c583c89551ccd48c1dc	94
0.000000	NaN	100	3bfefd222c3875a02d732e6fd0	94
0.622412	53.248025	100	2c13b0a7d574623e8ffa9560e0	94
0.000409	21146898422871924.000000	100	3b9629635edae6b69e815a5e02	94
0.744156	168.017817	100	1cde2410a7da1cdd2db0b6a937	94
0.015036	5.034725	100	3d4403a2e9f179119ab1d510b0	95
0.090926	7.829125	100	0715dde195e109487316f371df	95
0.477543	6.787077	100	2410f90c3c1ad303184fcf7bf5	95
0.030605	2.059831	100	0822c9dff9148d209ab200cae0	95
0.029866	3.635009	100	2bfcf170f18f47108305a86a90	95
0.016785	24.698970	100	009ef96711dfbee0513a90a090	95
0.066837	2.901477	100	2f52d5ea152c8c90c2268d8660	95
0.402093	38.933727	100	0781dacd5bd3d20501ce483466	95
0.401970	36.592376	100	3515080e9f1f901ded2c222408	95
0.035004	4.501772	100	1125390c5add882663707cbf2f	95
0.567536	144.345376	100	31445202992e8424e138e10428	95
0.308921	36.010853	100	184af6a375706e604132428008	95
0.020921	1.017900	21	1733981849c04af6ae996424e0	95
0.265556	3.992282	21	3a96bf992f7527f42eb3dab5ef	95
0.021069	18338466443431332.000000	100	305cb6ddda2c4e21184b802670	95
