0.744757	0.141227	100	1cde2410a7da1cdd2db0b6a937	15
0.317583	0.227241	100	0c83820e0060061941946a68f0	15
0.022789	0.291403	21	1733981849c04af6ae996424e0	15
0.036116	0.024889	100	1125390c5add882663707cbf2f	15
0.470866	0.173164	100	2410f90c3c1ad303184fcf7bf5	15
0.117416	0.083018	100	022478c58a1fbb91f2022bf36f	15
0.269863	0.296908	21	3a96bf992f7527f42eb3dab5ef	15
0.397911	0.293366	21	184af6a375706e604132428008	15
0.015009	0.014786	100	009ef96711dfbee0513a90a090	15
0.097721	0.052685	100	06273cd54233f548a66e4bc060	15
0.022267	0.001424	100	305cb6ddda2c4e21184b802670	15
0.408720	0.281517	100	0781dacd5bd3d20501ce483466	15
0.019781	0.018238	100	3d4403a2e9f179119ab1d510b0	15
0.565210	0.184754	100	1cefed47ef30e2abc2fab59c8f	15
0.568375	0.213470	100	31445202992e8424e138e10428	15
0.028611	0.030290	100	2bfcf170f18f47108305a86a90	15
0.555513	0.214691	100	1ff2bc7cc13d268fd438c5d6f4	15
0.402067	0.251124	100	3515080e9f1f901ded2c222408	15
0.025935	0.011721	100	0822c9dff9148d209ab200cae0	15
0.071169	0.052002	100	2f52d5ea152c8c90c2268d8660	15
0.086056	0.039111	100	0715dde195e109487316f371df	15
0.250424	0.188159	100	37fa0df5c75f284a7216801b2b	15
0.069130	0.066239	100	2f6ad89296f7e1e79ee4eff181	15
0.000424	0.000049	100	3b9629635edae6b69e815a5e02	15
0.496905	0.302870	100	1384bbf3f0da584d09c2c88088	15
0.051382	0.022271	100	0045c6f8269fa82435cf56ecff	15
0.141287	0.091540	100	131a8d7c583c89551ccd48c1dc	15
0.000000	0.000000	100	3bfefd222c3875a02d732e6fd0	15
0.632717	0.223222	100	2c13b0a7d574623e8ffa9560e0	15
0.744447	0.140741	100	1cde2410a7da1cdd2db0b6a937	15
0.308538	0.222225	100	0c83820e0060061941946a68f0	15
0.021494	0.288443	21	1733981849c04af6ae996424e0	15
0.034435	0.019151	100	1125390c5add882663707cbf2f	15
0.474222	0.175410	100	2410f90c3c1ad303184fcf7bf5	15
